[21Apr2020 11:37:38.831] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmluserdevclient, --fml.mcpVersion, 20200122.131323, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.forgeVersion, 31.1.9, --version, MOD_DEV, --assetIndex, 1.15, --assetsDir, C:\Users\D\.gradle\caches\forge_gradle\assets, --username, Dev, --accessToken, ❄❄❄❄❄❄❄❄, --userProperties, {}]
[21Apr2020 11:37:38.836] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 5.0.0-milestone.4+67+b1a340b starting: java version 1.8.0_241 by Oracle Corporation
[21Apr2020 11:37:39.211] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[21Apr2020 11:37:40.205] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmluserdevclient' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\D\.gradle\caches\forge_gradle\assets, --assetIndex, 1.15, --username, Dev, --accessToken, ❄❄❄❄❄❄❄❄, --userProperties, {}]
[21Apr2020 11:37:42.893] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[21Apr2020 11:37:58.403] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.2.2 build 10
[21Apr2020 11:38:00.620] [modloading-worker-3/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 31.1.43, for MC 1.15.2 with MCP 20200307.202953
[21Apr2020 11:38:00.620] [modloading-worker-3/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v31.1.43 Initialized
[21Apr2020 11:38:05.811] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[21Apr2020 11:38:05.912] [Render thread/INFO] [net.minecraft.resources.SimpleReloadableResourceManager/]: Reloading ResourceManager: Default, Mod Resources
[21Apr2020 11:38:06.110] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/maven/net/minecraftforge/forge/promotions_slim.json
[21Apr2020 11:38:06.953] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: OUTDATED Current: 31.1.9 Target: 31.1.47
[21Apr2020 11:38:12.235] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=west,half=top,shape=outer_left,waterlogged=true'
[21Apr2020 11:38:12.236] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=west,half=bottom,shape=inner_right,waterlogged=true'
[21Apr2020 11:38:12.236] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=north,half=bottom,shape=straight,waterlogged=true'
[21Apr2020 11:38:12.236] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=south,half=top,shape=inner_left,waterlogged=false'
[21Apr2020 11:38:12.236] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=east,half=top,shape=straight,waterlogged=true'
[21Apr2020 11:38:12.236] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=east,half=top,shape=outer_left,waterlogged=true'
[21Apr2020 11:38:12.236] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_stairs.json' missing model for variant: 'slabsstairswalls:slime_stairs#facing=north,half=bottom,shape=inner_left,waterlogged=true'
[21Apr2020 11:38:12.622] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: slabsstairswalls:blockstates/slime_wall.json: java.io.FileNotFoundException: slabsstairswalls:blockstates/slime_wall.json
[21Apr2020 11:38:12.622] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.623] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=false,waterlogged=true,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=true,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=false,waterlogged=false,west=true'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.624] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=true,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=true,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=false,south=false,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=true,up=false,waterlogged=false,west=false'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=false,up=false,waterlogged=true,west=false'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=false,north=true,south=true,up=true,waterlogged=false,west=false'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=true,waterlogged=true,west=false'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=true,south=false,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:12.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'slabsstairswalls:blockstates/slime_wall.json' missing model for variant: 'slabsstairswalls:slime_wall#east=true,north=false,south=false,up=true,waterlogged=true,west=true'
[21Apr2020 11:38:13.625] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'slabsstairswalls:block/slime_slab' referenced from: slabsstairswalls:slime_slab#inventory: java.io.FileNotFoundException: slabsstairswalls:models/block/slime_slab.json
[21Apr2020 11:38:13.633] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'slabsstairswalls:honey_slab#inventory' referenced from: slabsstairswalls:honey_slab#inventory: java.io.FileNotFoundException: slabsstairswalls:models/item/honey_slab.json
[21Apr2020 11:38:13.694] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'slabsstairswalls:block/slime_stairs' referenced from: slabsstairswalls:slime_stairs#inventory: java.io.FileNotFoundException: slabsstairswalls:models/block/slime_stairs.json
[21Apr2020 11:38:13.700] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'slabsstairswalls:honey_stairs#inventory' referenced from: slabsstairswalls:honey_stairs#inventory: java.io.FileNotFoundException: slabsstairswalls:models/item/honey_stairs.json
[21Apr2020 11:38:13.827] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'slabsstairswalls:block/slime_wall_inventory' referenced from: slabsstairswalls:slime_wall#inventory: java.io.FileNotFoundException: slabsstairswalls:models/block/slime_wall_inventory.json
[21Apr2020 11:38:13.841] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'slabsstairswalls:honey_wall#inventory' referenced from: slabsstairswalls:honey_wall#inventory: java.io.FileNotFoundException: slabsstairswalls:models/item/honey_wall.json
[21Apr2020 11:38:14.314] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missingno in slabsstairswalls:item/slime_stairs
[21Apr2020 11:38:14.314] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missingno in slabsstairswalls:item/slime_wall
[21Apr2020 11:38:14.314] [Server-Worker-6/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to resolve texture reference: #missingno in slabsstairswalls:item/slime_slab
[21Apr2020 11:38:16.759] [Render thread/INFO] [net.minecraft.client.audio.SoundSystem/]: OpenAL initialized.
[21Apr2020 11:38:16.760] [Render thread/INFO] [net.minecraft.client.audio.SoundEngine/SOUNDS]: Sound engine started
[21Apr2020 11:38:17.018] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[21Apr2020 11:38:17.063] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 128x128x4 minecraft:textures/atlas/signs.png-atlas
[21Apr2020 11:38:17.064] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[21Apr2020 11:38:17.068] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[21Apr2020 11:38:17.085] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[21Apr2020 11:38:17.086] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[21Apr2020 11:38:17.088] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[21Apr2020 11:38:18.310] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[21Apr2020 11:38:18.324] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[21Apr2020 11:38:18.326] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 128x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[21Apr2020 11:38:35.639] [Render thread/WARN] [net.minecraft.command.Commands/]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[21Apr2020 11:38:35.640] [Render thread/WARN] [net.minecraft.command.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[21Apr2020 11:38:35.640] [Render thread/WARN] [net.minecraft.command.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
